url,datetime,title,row_index,mode,header_mode,needed_bits,capacity_bits,fits,success,substitutions,ppl_content,ppl_stego,delta_ppl,ratio_ppl
,,gutenberg_115,115,ANY,len_crc,96,330,1,1,61,91.65636444091797,124.86174774169922,33.20538330078125,1.3622812611358326
,,gutenberg_116,116,NOUN,len_crc,96,95,0,0,0,90.69313049316406,,,
,,gutenberg_116,116,VERB,len_crc,96,153,1,1,54,90.69313049316406,110.32443237304688,19.631301879882812,1.2164585318990893
,,gutenberg_116,116,ADJ,len_crc,96,21,0,0,0,90.69313049316406,,,
,,gutenberg_116,116,ANY,len_crc,96,337,1,1,55,90.69313049316406,105.86030578613281,15.16717529296875,1.167236208635581
,,gutenberg_117,117,NOUN,len_crc,96,135,1,1,52,93.85887908935547,108.7198715209961,14.860992431640625,1.1583333678798005
,,gutenberg_117,117,VERB,len_crc,96,132,1,1,62,93.85887908935547,121.98741149902344,28.12853240966797,1.2996896264112536
,,gutenberg_117,117,ADJ,len_crc,96,6,0,0,0,93.85887908935547,,,
,,gutenberg_117,117,ANY,len_crc,96,362,1,1,59,93.85887908935547,116.74896240234375,22.89008331298828,1.2438776547842265
,,gutenberg_118,118,NOUN,len_crc,96,89,0,0,0,90.36561584472656,,,
,,gutenberg_118,118,VERB,len_crc,96,103,1,1,56,90.36561584472656,118.2590103149414,27.893394470214844,1.3086726539676719
,,gutenberg_118,118,ADJ,len_crc,96,10,0,0,0,90.36561584472656,,,
,,gutenberg_118,118,ANY,len_crc,96,252,1,1,52,90.36561584472656,116.38993835449219,26.024322509765625,1.2879892121189402
,,gutenberg_119,119,NOUN,len_crc,96,104,1,1,46,42.140689849853516,49.34410095214844,7.203411102294922,1.1709371898742176
,,gutenberg_119,119,VERB,len_crc,96,177,1,1,61,42.140689849853516,56.23624801635742,14.095558166503906,1.33448807356325
,,gutenberg_119,119,ADJ,len_crc,96,8,0,0,0,42.140689849853516,,,
,,gutenberg_119,119,ANY,len_crc,96,366,1,1,68,42.140689849853516,56.482791900634766,14.34210205078125,1.3403385683025573
,,gutenberg_120,120,NOUN,len_crc,96,77,0,0,0,243.0692138671875,,,
,,gutenberg_120,120,VERB,len_crc,96,167,1,1,56,243.0692138671875,277.3709411621094,34.301727294921875,1.141119176506097
,,gutenberg_120,120,ADJ,len_crc,96,18,0,0,0,243.0692138671875,,,
,,gutenberg_120,120,ANY,len_crc,96,314,1,1,63,243.0692138671875,284.5760498046875,41.5068359375,1.1707613863439705
,,gutenberg_121,121,NOUN,len_crc,96,87,0,0,0,161.7183837890625,,,
,,gutenberg_121,121,VERB,len_crc,96,101,1,1,67,161.7183837890625,222.98956298828125,61.27117919921875,1.3788757824783722
,,gutenberg_121,121,ADJ,len_crc,96,19,0,0,0,161.7183837890625,,,
,,gutenberg_121,121,ANY,len_crc,96,291,1,1,62,161.7183837890625,212.80563354492188,51.087249755859375,1.3159025495981649
,,gutenberg_122,122,NOUN,len_crc,96,85,0,0,0,75.44251251220703,,,
,,gutenberg_122,122,VERB,len_crc,96,120,1,1,61,75.44251251220703,102.95010375976562,27.507591247558594,1.3646165846227312
,,gutenberg_122,122,ADJ,len_crc,96,12,0,0,0,75.44251251220703,,,
,,gutenberg_122,122,ANY,len_crc,96,254,1,1,60,75.44251251220703,99.19914245605469,23.756629943847656,1.314897120373658
,,gutenberg_123,123,NOUN,len_crc,96,112,1,1,56,85.11575317382812,107.14002990722656,22.024276733398438,1.2587567625515719
,,gutenberg_123,123,VERB,len_crc,96,99,1,1,56,85.11575317382812,116.53137969970703,31.415626525878906,1.3690929746191656
,,gutenberg_123,123,ADJ,len_crc,96,11,0,0,0,85.11575317382812,,,
,,gutenberg_123,123,ANY,len_crc,96,285,1,1,60,85.11575317382812,109.36456298828125,24.248809814453125,1.284892148753367
,,gutenberg_124,124,NOUN,len_crc,96,79,0,0,0,42.41104507446289,,,
,,gutenberg_124,124,VERB,len_crc,96,146,1,1,65,42.41104507446289,65.35240936279297,22.941364288330078,1.5409290020571513
,,gutenberg_124,124,ADJ,len_crc,96,15,0,0,0,42.41104507446289,,,
,,gutenberg_124,124,ANY,len_crc,96,321,1,1,63,42.41104507446289,56.6147575378418,14.203712463378906,1.3349059764606328
,,gutenberg_125,125,NOUN,len_crc,96,94,0,0,0,160.07907104492188,,,
,,gutenberg_125,125,VERB,len_crc,96,103,1,1,75,160.07907104492188,177.88954162597656,17.810470581054688,1.111260456877943
,,gutenberg_125,125,ADJ,len_crc,96,10,0,0,0,160.07907104492188,,,
,,gutenberg_125,125,ANY,len_crc,96,272,1,1,67,160.07907104492188,174.76856994628906,14.689498901367188,1.0917640189031643
,,gutenberg_126,126,NOUN,len_crc,96,92,0,0,0,217.31256103515625,,,
,,gutenberg_126,126,VERB,len_crc,96,128,1,1,63,217.31256103515625,284.760498046875,67.44793701171875,1.3103729333013898
,,gutenberg_126,126,ADJ,len_crc,96,7,0,0,0,217.31256103515625,,,
,,gutenberg_126,126,ANY,len_crc,96,325,1,1,64,217.31256103515625,268.2568054199219,50.944244384765625,1.234428438660405
,,gutenberg_127,127,NOUN,len_crc,96,87,0,0,0,152.909423828125,,,
,,gutenberg_127,127,VERB,len_crc,96,140,1,1,67,152.909423828125,195.7751007080078,42.86567687988281,1.2803337806573987
,,gutenberg_127,127,ADJ,len_crc,96,19,0,0,0,152.909423828125,,,
,,gutenberg_127,127,ANY,len_crc,96,324,1,1,62,152.909423828125,180.97174072265625,28.06231689453125,1.1835224814271368
,,gutenberg_128,128,NOUN,len_crc,96,64,0,0,0,52.983116149902344,,,
,,gutenberg_128,128,VERB,len_crc,96,78,0,0,0,52.983116149902344,,,
,,gutenberg_128,128,ADJ,len_crc,96,7,0,0,0,52.983116149902344,,,
,,gutenberg_128,128,ANY,len_crc,96,182,1,1,66,52.983116149902344,69.71498107910156,16.73186492919922,1.3157961657419437
,,gutenberg_129,129,NOUN,len_crc,96,89,0,0,0,149.4557647705078,,,
,,gutenberg_129,129,VERB,len_crc,96,131,1,1,55,149.4557647705078,191.23614501953125,41.78038024902344,1.2795501418976913
,,gutenberg_129,129,ADJ,len_crc,96,19,0,0,0,149.4557647705078,,,
,,gutenberg_129,129,ANY,len_crc,96,303,1,1,58,149.4557647705078,185.4243927001953,35.9686279296875,1.2406640385194778
,,gutenberg_130,130,NOUN,len_crc,96,92,0,0,0,100.2619400024414,,,
,,gutenberg_130,130,VERB,len_crc,96,115,1,1,50,100.2619400024414,122.29236602783203,22.030426025390625,1.219728702884207
,,gutenberg_130,130,ADJ,len_crc,96,18,0,0,0,100.2619400024414,,,
,,gutenberg_130,130,ANY,len_crc,96,277,1,1,56,100.2619400024414,123.33123779296875,23.069297790527344,1.2300902794217388
,,gutenberg_131,131,NOUN,len_crc,96,119,1,1,53,61.96940612792969,80.47085571289062,18.501449584960938,1.2985578003888973
,,gutenberg_131,131,VERB,len_crc,96,126,1,1,60,61.96940612792969,86.97660064697266,25.00719451904297,1.4035409741932672
,,gutenberg_131,131,ADJ,len_crc,96,8,0,0,0,61.96940612792969,,,
,,gutenberg_131,131,ANY,len_crc,96,313,1,1,61,61.96940612792969,77.88880920410156,15.919403076171875,1.2568913286551084
,,gutenberg_132,132,NOUN,len_crc,96,55,0,0,0,71.0289306640625,,,
,,gutenberg_132,132,VERB,len_crc,96,121,1,1,56,71.0289306640625,102.90774536132812,31.878814697265625,1.4488145097951601
,,gutenberg_132,132,ADJ,len_crc,96,19,0,0,0,71.0289306640625,,,
,,gutenberg_132,132,ANY,len_crc,96,297,1,1,62,71.0289306640625,94.97232818603516,23.943397521972656,1.3370935940907662
,,gutenberg_133,133,NOUN,len_crc,96,77,0,0,0,62.225120544433594,,,
,,gutenberg_133,133,VERB,len_crc,96,94,0,0,0,62.225120544433594,,,
,,gutenberg_133,133,ADJ,len_crc,96,17,0,0,0,62.225120544433594,,,
,,gutenberg_133,133,ANY,len_crc,96,236,1,1,56,62.225120544433594,79.25153350830078,17.026412963867188,1.2736260342269485
,,gutenberg_134,134,NOUN,len_crc,96,94,0,0,0,119.32908630371094,,,
,,gutenberg_134,134,VERB,len_crc,96,100,1,1,64,119.32908630371094,159.81631469726562,40.48722839355469,1.3392905254508398
,,gutenberg_134,134,ADJ,len_crc,96,9,0,0,0,119.32908630371094,,,
,,gutenberg_134,134,ANY,len_crc,96,274,1,1,58,119.32908630371094,144.06153869628906,24.732452392578125,1.2072625640460384
,,gutenberg_135,135,NOUN,len_crc,96,113,1,1,52,153.02627563476562,167.6091766357422,14.582901000976562,1.0952967125448587
,,gutenberg_135,135,VERB,len_crc,96,107,1,1,63,153.02627563476562,190.52174377441406,37.49546813964844,1.2450263393271133
,,gutenberg_135,135,ADJ,len_crc,96,16,0,0,0,153.02627563476562,,,
,,gutenberg_135,135,ANY,len_crc,96,274,1,1,61,153.02627563476562,176.28146362304688,23.25518798828125,1.1519685942287807
,,gutenberg_136,136,NOUN,len_crc,96,66,0,0,0,91.80915069580078,,,
,,gutenberg_136,136,VERB,len_crc,96,128,1,1,55,91.80915069580078,114.91241455078125,23.10326385498047,1.251644456787652
,,gutenberg_136,136,ADJ,len_crc,96,15,0,0,0,91.80915069580078,,,
,,gutenberg_136,136,ANY,len_crc,96,296,1,1,54,91.80915069580078,109.08940124511719,17.280250549316406,1.188219261569825
,,gutenberg_137,137,NOUN,len_crc,96,75,0,0,0,102.47395324707031,,,
,,gutenberg_137,137,VERB,len_crc,96,102,1,1,65,102.47395324707031,126.40154266357422,23.927589416503906,1.2334992323250493
,,gutenberg_137,137,ADJ,len_crc,96,6,0,0,0,102.47395324707031,,,
,,gutenberg_137,137,ANY,len_crc,96,236,1,1,60,102.47395324707031,125.60586547851562,23.131912231445312,1.2257345549622058
,,gutenberg_138,138,NOUN,len_crc,96,102,1,1,59,122.38348388671875,144.77586364746094,22.392379760742188,1.182968968112308
,,gutenberg_138,138,VERB,len_crc,96,109,1,1,60,122.38348388671875,153.2196807861328,30.836196899414062,1.251963712096616
,,gutenberg_138,138,ADJ,len_crc,96,12,0,0,0,122.38348388671875,,,
,,gutenberg_138,138,ANY,len_crc,96,260,1,1,61,122.38348388671875,151.77981567382812,29.396331787109375,1.2401985206951567
,,gutenberg_139,139,NOUN,len_crc,96,95,0,0,0,128.01544189453125,,,
,,gutenberg_139,139,VERB,len_crc,96,99,1,1,65,128.01544189453125,168.05726623535156,40.04182434082031,1.3127890178577815
,,gutenberg_139,139,ADJ,len_crc,96,12,0,0,0,128.01544189453125,,,
,,gutenberg_139,139,ANY,len_crc,96,289,1,1,63,128.01544189453125,159.67007446289062,31.654632568359375,1.2472719860971058
,,gutenberg_140,140,NOUN,len_crc,96,116,1,1,48,145.80300903320312,167.95223999023438,22.14923095703125,1.151912029140546
,,gutenberg_140,140,VERB,len_crc,96,106,1,1,56,145.80300903320312,172.82456970214844,27.021560668945312,1.1853292387319099
,,gutenberg_140,140,ADJ,len_crc,96,14,0,0,0,145.80300903320312,,,
,,gutenberg_140,140,ANY,len_crc,96,289,1,1,52,145.80300903320312,172.96446228027344,27.161453247070312,1.1862887016336194
,,gutenberg_141,141,NOUN,len_crc,96,88,0,0,0,67.3255844116211,,,
,,gutenberg_141,141,VERB,len_crc,96,120,1,1,61,67.3255844116211,93.2358627319336,25.9102783203125,1.3848504034053377
,,gutenberg_141,141,ADJ,len_crc,96,15,0,0,0,67.3255844116211,,,
,,gutenberg_141,141,ANY,len_crc,96,315,1,1,59,67.3255844116211,83.05228424072266,15.726699829101562,1.2335917313832774
,,gutenberg_142,142,NOUN,len_crc,96,88,0,0,0,159.86868286132812,,,
,,gutenberg_142,142,VERB,len_crc,96,124,1,1,60,159.86868286132812,199.61956787109375,39.750885009765625,1.2486471039749918
,,gutenberg_142,142,ADJ,len_crc,96,24,0,0,0,159.86868286132812,,,
,,gutenberg_142,142,ANY,len_crc,96,289,1,1,57,159.86868286132812,194.06890869140625,34.200225830078125,1.2139269881878227
,,gutenberg_143,143,NOUN,len_crc,96,108,1,1,49,111.11397552490234,127.5113754272461,16.39739990234375,1.1475727947351577
,,gutenberg_143,143,VERB,len_crc,96,114,1,1,59,111.11397552490234,143.04879760742188,31.93482208251953,1.2874059894955558
,,gutenberg_143,143,ADJ,len_crc,96,20,0,0,0,111.11397552490234,,,
,,gutenberg_143,143,ANY,len_crc,96,290,1,1,63,111.11397552490234,130.47323608398438,19.35926055908203,1.174228853459962
,,gutenberg_144,144,NOUN,len_crc,96,81,0,0,0,103.85540771484375,,,
,,gutenberg_144,144,VERB,len_crc,96,109,1,1,64,103.85540771484375,131.8461456298828,27.990737915039062,1.2695164222155224
,,gutenberg_144,144,ADJ,len_crc,96,13,0,0,0,103.85540771484375,,,
,,gutenberg_144,144,ANY,len_crc,96,257,1,1,52,103.85540771484375,127.5938491821289,23.738441467285156,1.228572030957347
,,gutenberg_145,145,NOUN,len_crc,96,79,0,0,0,116.3980941772461,,,
,,gutenberg_145,145,VERB,len_crc,96,112,1,1,62,116.3980941772461,147.353515625,30.955421447753906,1.2659444011223784
,,gutenberg_145,145,ADJ,len_crc,96,9,0,0,0,116.3980941772461,,,
,,gutenberg_145,145,ANY,len_crc,96,276,1,1,66,116.3980941772461,142.6844024658203,26.28630828857422,1.2258310883384957
,,gutenberg_146,146,NOUN,len_crc,96,93,0,0,0,106.348388671875,,,
,,gutenberg_146,146,VERB,len_crc,96,115,1,1,55,106.348388671875,128.9798126220703,22.631423950195312,1.2128045777921639
,,gutenberg_146,146,ADJ,len_crc,96,12,0,0,0,106.348388671875,,,
,,gutenberg_146,146,ANY,len_crc,96,281,1,1,59,106.348388671875,127.5077896118164,21.159400939941406,1.1989630609752457
,,gutenberg_147,147,NOUN,len_crc,96,97,1,1,47,83.80351257324219,95.11299896240234,11.309486389160156,1.1349524147842365
,,gutenberg_147,147,VERB,len_crc,96,143,1,1,67,83.80351257324219,116.91268920898438,33.10917663574219,1.3950810129444824
,,gutenberg_147,147,ADJ,len_crc,96,22,0,0,0,83.80351257324219,,,
,,gutenberg_147,147,ANY,len_crc,96,328,1,1,63,83.80351257324219,110.14019775390625,26.336685180664062,1.314267079886973
,,gutenberg_148,148,NOUN,len_crc,96,94,0,0,0,157.02410888671875,,,
,,gutenberg_148,148,VERB,len_crc,96,98,1,1,57,157.02410888671875,179.4368133544922,22.412704467773438,1.1427341611850352
,,gutenberg_148,148,ADJ,len_crc,96,9,0,0,0,157.02410888671875,,,
,,gutenberg_148,148,ANY,len_crc,96,241,1,1,65,157.02410888671875,177.7487030029297,20.724594116210938,1.131983516818823
,,gutenberg_149,149,NOUN,len_crc,96,100,1,1,56,105.17903137207031,125.31721496582031,20.13818359375,1.191465763955472
,,gutenberg_149,149,VERB,len_crc,96,141,1,1,66,105.17903137207031,133.2531280517578,28.0740966796875,1.2669172392392123
,,gutenberg_149,149,ADJ,len_crc,96,23,0,0,0,105.17903137207031,,,
,,gutenberg_149,149,ANY,len_crc,96,332,1,1,65,105.17903137207031,127.69610595703125,22.517074584960938,1.214083304354714
